Node ID,Node Path,Query,Refinement Link
166086011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Paper,item_type_keyword:childrens-art-paper-products,See Available Refinements
12898141,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Paper/Construction Paper,item_type_keyword:construction-paper,See Available Refinements
166080011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Paper/Drawing Pads,item_type_keyword:childrens-drawing-pads-and-books,See Available Refinements
676728011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Paper/Loose Drawing Paper,item_type_keyword:childrens-loose-drawing-paper,See Available Refinements
676729011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Paper/Stencil & Tracing Paper,,See Available Refinements
2528032011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Paper/Stencil & Tracing Paper/Stencil Paper,item_type_keyword:childrens-stencil-paper,See Available Refinements
2528033011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Paper/Stencil & Tracing Paper/Tracing Paper,item_type_keyword:childrens-tracing-paper,See Available Refinements
676730011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Paper/Watercolor Paper,item_type_keyword:childrens-watercolor-paper,See Available Refinements
676733011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Pencil Erasers,item_type_keyword:childrens-pencil-erasers,See Available Refinements
676732011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Pencils,item_type_keyword:childrens-drawing-pencils,See Available Refinements
166090011,Toys & Games/Arts & Crafts/Drawing & Painting Supplies/Sharpeners,item_type_keyword:crayon-sharpeners,See Available Refinements
166082011,Toys & Games/Arts & Crafts/Drawing & Sketching Tablets,item_type_keyword:drawing-tablet-toys,See Available Refinements
166081011,Toys & Games/Arts & Crafts/Easels,item_type_keyword:childrens-easels,See Available Refinements
2488758011,Toys & Games/Arts & Crafts/Fuse Beads,item_type_keyword:childrens-fuse-beads,See Available Refinements
166083011,"Toys & Games/Arts & Crafts/Glue, Paste & Tape",,See Available Refinements
676724011,"Toys & Games/Arts & Crafts/Glue, Paste & Tape/Glue",item_type_keyword:childrens-arts-and-crafts-glues,See Available Refinements
676725011,"Toys & Games/Arts & Crafts/Glue, Paste & Tape/Paste",item_type_keyword:childrens-arts-and-crafts-pastes,See Available Refinements
676726011,"Toys & Games/Arts & Crafts/Glue, Paste & Tape/Tape",item_type_keyword:childrens-arts-and-crafts-tapes,See Available Refinements
2488756011,Toys & Games/Arts & Crafts/Molding & Sculpting Sticks,item_type_keyword:childrens-bendable-sculpting-sticks,See Available Refinements
2488617011,Toys & Games/Arts & Crafts/Printing & Stamping,,See Available Refinements
676734011,Toys & Games/Arts & Crafts/Printing & Stamping/Decorative Stamps,item_type_keyword:childrens-decorative-rubber-stamps,See Available Refinements
676736011,Toys & Games/Arts & Crafts/Printing & Stamping/Stamp Ink Pads,item_type_keyword:childrens-rubber-stamp-ink-pads,See Available Refinements
1084736,Toys & Games/Arts & Crafts/Scissors,item_type_keyword:students-round-edge-scissors,See Available Refinements
676735011,Toys & Games/Arts & Crafts/Stickers,item_type_keyword:childrens-decorative-stickers,See Available Refinements
196601011,Toys & Games/Baby & Toddler Toys,item_type_keyword:baby-toys,See Available Refinements
256565011,Toys & Games/Baby & Toddler Toys/Activity Play Centers,item_type_keyword:baby-touch-and-feel-toys,See Available Refinements
2522032011,Toys & Games/Baby & Toddler Toys/Balls,item_type_keyword:baby-toy-balls,See Available Refinements
330390011,Toys & Games/Baby & Toddler Toys/Bath Toys,item_type_keyword:bathtub-toys,See Available Refinements
196603011,Toys & Games/Baby & Toddler Toys/Blocks,item_type_keyword:baby-building-and-stacking-toys,See Available Refinements
196604011,Toys & Games/Baby & Toddler Toys/Car Seat & Stroller Toys,,See Available Refinements
2519667011,Toys & Games/Baby & Toddler Toys/Car Seat & Stroller Toys/Car Seat Toys,item_type_keyword:car-seat-toys,See Available Refinements
2519668011,Toys & Games/Baby & Toddler Toys/Car Seat & Stroller Toys/Stroller Toys,item_type_keyword:baby-stroller-toys,See Available Refinements
255237011,Toys & Games/Baby & Toddler Toys/Crib Toys & Attachments,item_type_keyword:crib-toys,See Available Refinements
255238011,Toys & Games/Baby & Toddler Toys/Electronic Toys,item_type_keyword:baby-electronic-learning-toys,See Available Refinements
2522033011,Toys & Games/Baby & Toddler Toys/Hammering & Pounding Toys,item_type_keyword:hammering-and-pounding-toys,See Available Refinements
256566011,Toys & Games/Baby & Toddler Toys/Hand & Feet Finders,item_type_keyword:baby-hand-and-feet-finder-toys,See Available Refinements
1243731011,Toys & Games/Baby & Toddler Toys/Indoor Climbers & Play Structures,item_type_keyword:climber-play-structures,See Available Refinements
196606011,Toys & Games/Baby & Toddler Toys/Mirrors,item_type_keyword:baby-mirror-toys,See Available Refinements
196607011,Toys & Games/Baby & Toddler Toys/Music & Sound,item_type_keyword:baby-musical-toys,See Available Refinements
196610011,Toys & Games/Baby & Toddler Toys/Push & Pull Toys,item_type_keyword:push-and-pull-baby-toys,See Available Refinements
196612011,Toys & Games/Baby & Toddler Toys/Rattles,item_type_keyword:baby-rattles,See Available Refinements
166415011,Toys & Games/Baby & Toddler Toys/Rocking & Spring Ride-Ons,,See Available Refinements
2528034011,Toys & Games/Baby & Toddler Toys/Rocking & Spring Ride-Ons/Rocking Ride-Ons,item_type_keyword:childrens-rocking-ride-ons,See Available Refinements
2528035011,Toys & Games/Baby & Toddler Toys/Rocking & Spring Ride-Ons/Spring Ride-Ons,item_type_keyword:childrens-spring-ride-ons,See Available Refinements
196613011,Toys & Games/Baby & Toddler Toys/Shape Sorters,item_type_keyword:baby-shape-and-color-recognition-toys,See Available Refinements
166048011,Toys & Games/Baby & Toddler Toys/Spinning Tops,item_type_keyword:baby-toy-spinning-tops,See Available Refinements
196608011,Toys & Games/Baby & Toddler Toys/Stacking & Nesting Toys,item_type_keyword:sorting-and-stacking-baby-toys,See Available Refinements
389860011,Toys & Games/Baby & Toddler Toys/Stick Horses,item_type_keyword:childrens-stick-horses,See Available Refinements
196605011,Toys & Games/Baby & Toddler Toys/Stuffed Animals & Toys,item_type_keyword:baby-plush-toys,See Available Refinements
2522034011,Toys & Games/Baby & Toddler Toys/Teaching Clocks,item_type_keyword:childrens-teaching-clocks,See Available Refinements
166861011,Toys & Games/Baby & Toddler Toys/Teethers,item_type_keyword:baby-teether-toys,See Available Refinements
617769011,Toys & Games/Baby & Toddler Toys/Toy Gift Sets,item_type_keyword:baby-toy-gift-sets,See Available Refinements
166310011,Toys & Games/Beauty & Fashion,,See Available Refinements
2522081011,Toys & Games/Beauty & Fashion/Bracelets,item_type_keyword:childrens-pretend-play-bracelets,See Available Refinements
2522082011,Toys & Games/Beauty & Fashion/Earrings,item_type_keyword:childrens-pretend-play-earrings,See Available Refinements
166312011,Toys & Games/Beauty & Fashion/Jewelry,item_type_keyword:toy-jewelry,See Available Refinements
166313011,Toys & Games/Beauty & Fashion/Jewelry Music Boxes,item_type_keyword:jewelry-music-boxes,See Available Refinements
166314011,Toys & Games/Beauty & Fashion/Makeup,item_type_keyword:childrens-play-makeup,See Available Refinements
2489974011,Toys & Games/Beauty & Fashion/Makeup Heads & Hair Dressing Heads,item_type_keyword:fashion-doll-styling-busts,See Available Refinements
2522083011,Toys & Games/Beauty & Fashion/Necklaces,item_type_keyword:childrens-pretend-play-necklaces,See Available Refinements
274352011,Toys & Games/Beauty & Fashion/Purses,item_type_keyword:plush-purses,See Available Refinements
2522084011,Toys & Games/Beauty & Fashion/Rings,item_type_keyword:childrens-pretend-play-jewelry-rings,See Available Refinements
166315011,Toys & Games/Beauty & Fashion/Vanity Cases,item_type_keyword:toy-vanities,See Available Refinements
256994011,"Toys & Games/Bikes, Skates & Ride-Ons",,See Available Refinements
2492943011,"Toys & Games/Bikes, Skates & Ride-Ons/Balance Bikes",item_type_keyword:childrens-balance-bikes,See Available Refinements
13295601,"Toys & Games/Bikes, Skates & Ride-Ons/Bike Accessories",target_audience_keywords:children AND item_type_keyword:bike-accessories,See Available Refinements
166413011,"Toys & Games/Bikes, Skates & Ride-Ons/Electric Vehicles",item_type_keyword:childrens-powered-ride-ons AND thesaurus_attribute_keywords:electric-powered,See Available Refinements
1265804011,"Toys & Games/Bikes, Skates & Ride-Ons/Kids' Bikes",item_type_keyword:childrens-bicycles,See Available Refinements
3404641,"Toys & Games/Bikes, Skates & Ride-Ons/Kids' Helmets",target_audience_keywords:children AND item_type_keyword:bike-helmets,See Available Refinements
1265467011,"Toys & Games/Bikes, Skates & Ride-Ons/Kids' Protective Gear",target_audience_keywords:children AND item_type_keyword:cycling-protective-gear,See Available Refinements
166412011,"Toys & Games/Bikes, Skates & Ride-Ons/Pedal Cars",item_type_keyword:childrens-pedal-ride-ons,See Available Refinements
166419011,"Toys & Games/Bikes, Skates & Ride-Ons/Pull-Along Wagons",item_type_keyword:childrens-wagons,See Available Refinements
166408011,"Toys & Games/Bikes, Skates & Ride-Ons/Ride-On Toys",item_type_keyword:childrens-ride-ons,See Available Refinements
166414011,"Toys & Games/Bikes, Skates & Ride-Ons/Ride-On Toys/Push Ride-Ons",item_type_keyword:childrens-push-ride-ons,See Available Refinements
166409011,"Toys & Games/Bikes, Skates & Ride-Ons/Ride-On Toys/Ride-On Accessories",item_type_keyword:childrens-ride-on-accessories,See Available Refinements
11063781,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters",item_type_keyword:sports-scooter-equipment,See Available Refinements
13281011,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters/Decks",item_type_keyword:sports-scooter-decks,
3416301,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters/Helmets",item_type_keyword:skate-and-skateboarding-helmets,
13281051,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters/Replacement Wheels",item_type_keyword:sports-scooter-wheels,
13281001,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters/Scooter Parts",item_type_keyword:sports-scooter-parts,See Available Refinements
2345825011,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters/Scooters",item_type_keyword:sports-scooters,See Available Refinements
13280951,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters/Scooters/Electric Scooters",item_type_keyword:electric-sports-scooters,See Available Refinements
13280961,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters/Scooters/Gas Scooters",item_type_keyword:gas-powered-sports-scooters,See Available Refinements
13280971,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters/Scooters/Kick Scooters",item_type_keyword:sports-kick-scooters,See Available Refinements
13280981,"Toys & Games/Bikes, Skates & Ride-Ons/Scooters/Scooters/Three-Wheeled Scooters",item_type_keyword:three-wheeled-sports-scooters,See Available Refinements
3416381,"Toys & Games/Bikes, Skates & Ride-Ons/Skateboards",item_type_keyword:skateboards,See Available Refinements
3416551,"Toys & Games/Bikes, Skates & Ride-Ons/Skates",item_type_keyword:inline-and-roller-skate-equipment,See Available Refinements
3416301,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Helmets",item_type_keyword:skate-and-skateboarding-helmets,
3416641,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Inline Skate Parts",item_type_keyword:skate-parts,See Available Refinements
3416601,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Inline Skate Parts/Bearings",item_type_keyword:skate-replacement-bearings,See Available Refinements
3416621,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Inline Skate Parts/Wheels",item_type_keyword:replacement-skate-wheels,See Available Refinements
2259063011,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Inline Skates",item_type_keyword:inline-skates,See Available Refinements
3416771,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Protective Gear",item_type_keyword:skate-and-skateboarding-protective-gear,See Available Refinements
3416791,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Protective Gear/Elbow Pads",item_type_keyword:skate-and-skateboarding-elbow-pads,See Available Refinements
3416811,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Protective Gear/Knee Pads",item_type_keyword:skate-and-skateboarding-knee-pads,See Available Refinements
3416331,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Protective Gear/Padded Shorts",item_type_keyword:skate-and-skateboarding-padded-shorts,
3416851,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Protective Gear/Wrist Guards",item_type_keyword:skate-and-skateboarding-wrist-guards,See Available Refinements
2368197011,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Roller Skate Parts",item_type_keyword:roller-skate-replacement-parts,See Available Refinements
2259064011,"Toys & Games/Bikes, Skates & Ride-Ons/Skates/Roller Skates",item_type_keyword:roller-skates,See Available Refinements
3405171,"Toys & Games/Bikes, Skates & Ride-Ons/Tricycles",item_type_keyword:childrens-tricycles,See Available Refinements
3405181,"Toys & Games/Bikes, Skates & Ride-Ons/Unicycles",item_type_keyword:unicycles,See Available Refinements
166092011,Toys & Games/Building & Construction Toys,item_type_keyword:building-and-stacking-toys,See Available Refinements
166099011,Toys & Games/Building & Construction Toys/Building Sets,item_type_keyword:toy-interlocking-building-sets,See Available Refinements
3228092011,Toys & Games/Building & Construction Toys/Building Sets/Figures,item_type_keyword:toy-interlocking-building-set-figures,See Available Refinements
3228091011,Toys & Games/Building & Construction Toys/Building Sets/Loose Bricks,item_type_keyword:toy-interlocking-building-bricks,See Available Refinements
166100011,Toys & Games/Building & Construction Toys/Building Sets/Storage & Accessories,item_type_keyword:toy-interlocking-building-accessories,See Available Refinements
166103011,Toys & Games/Building & Construction Toys/Gear Sets,item_type_keyword:toy-interlocking-gear-sets,See Available Refinements
2522040011,Toys & Games/Building & Construction Toys/Marble Runs,item_type_keyword:marble-run-toys,See Available Refinements
166093011,Toys & Games/Building & Construction Toys/Stacking Blocks,item_type_keyword:toy-stacking-block-sets,See Available Refinements
166118011,Toys & Games/Dolls & Accessories,,See Available Refinements
166119011,Toys & Games/Dolls & Accessories/Doll Accessories,item_type_keyword:doll-accessories,See Available Refinements
2489736011,Toys & Games/Dolls & Accessories/Doll Accessories/Clothing & Shoes,item_type_keyword:doll-clothing-and-shoes,See Available Refinements
2491295011,Toys & Games/Dolls & Accessories/Doll Accessories/Furniture,,See Available Refinements
2491297011,Toys & Games/Dolls & Accessories/Doll Accessories/Strollers,item_type_keyword:baby-doll-strollers,See Available Refinements
3245220011,Toys & Games/Dolls & Accessories/Dollhouse Accessories,item_type_keyword:dollhouse-accessories,See Available Refinements
166145011,Toys & Games/Dolls & Accessories/Dollhouse Accessories/DŽcor,item_type_keyword:dollhouse-decor,See Available Refinements
166146011,Toys & Games/Dolls & Accessories/Dollhouse Accessories/Furniture,item_type_keyword:dollhouse-furniture,See Available Refinements
166147011,Toys & Games/Dolls & Accessories/Dollhouses,item_type_keyword:dollhouses,See Available Refinements
3245219011,Toys & Games/Dolls & Accessories/Dolls,item_type_keyword:dolls,See Available Refinements
2491296011,Toys & Games/Dolls & Accessories/Playsets,item_type_keyword:doll-playsets,See Available Refinements
166316011,Toys & Games/Dressing Up & Costumes,,See Available Refinements
2229581011,Toys & Games/Dressing Up & Costumes/Accessories,item_type_keyword:childrens-costume-accessories,See Available Refinements
727630011,Toys & Games/Dressing Up & Costumes/Costumes,,See Available Refinements
727631011,Toys & Games/Dressing Up & Costumes/Costumes/Boys,department_name:boys AND item_type_keyword:childrens-costumes,See Available Refinements
727632011,Toys & Games/Dressing Up & Costumes/Costumes/Girls,department_name:girls AND item_type_keyword:childrens-costumes,See Available Refinements
727633011,Toys & Games/Dressing Up & Costumes/Costumes/Infants & Toddlers,,See Available Refinements
727634011,Toys & Games/Dressing Up & Costumes/Costumes/Infants & Toddlers/Baby Boys,department_name:baby-boys AND item_type_keyword:infant-and-toddler-costumes,See Available Refinements
727635011,Toys & Games/Dressing Up & Costumes/Costumes/Infants & Toddlers/Baby Girls,department_name:baby-girls AND item_type_keyword:infant-and-toddler-costumes,See Available Refinements
166311011,Toys & Games/Dressing Up & Costumes/Hair & Nails,item_type_keyword:childrens-costume-hairwork,See Available Refinements
2229575011,Toys & Games/Dressing Up & Costumes/Hats,item_type_keyword:childrens-costume-headwear-and-hats,See Available Refinements
2229578011,Toys & Games/Dressing Up & Costumes/Masks,item_type_keyword:childrens-costume-masks,See Available Refinements
2229587011,Toys & Games/Dressing Up & Costumes/Wigs,item_type_keyword:childrens-costume-wigs,See Available Refinements
166164011,Toys & Games/Electronics for Kids,item_type_keyword:childrens-electronics,See Available Refinements
274308011,Toys & Games/Electronics for Kids/Arcade Games,item_type_keyword:electronic-arcade-games,See Available Refinements
299939011,Toys & Games/Electronics for Kids/Arcade Games/Arcade Pinball Machines,item_type_keyword:arcade-pinball-machines,See Available Refinements
299940011,Toys & Games/Electronics for Kids/Arcade Games/Arcade Video Games,item_type_keyword:arcade-video-game-machines,See Available Refinements
166166011,Toys & Games/Electronics for Kids/Cameras & Camcorders,,See Available Refinements
2491282011,Toys & Games/Electronics for Kids/Cameras & Camcorders/Camcorders,item_type_keyword:childrens-camcorders,See Available Refinements
2491281011,Toys & Games/Electronics for Kids/Cameras & Camcorders/Cameras,item_type_keyword:childrens-cameras,See Available Refinements
274316011,Toys & Games/Electronics for Kids/Dance Mats,item_type_keyword:electronic-dance-mats,See Available Refinements
166168011,Toys & Games/Electronics for Kids/Educational Computers & Accessories,,See Available Refinements
166169011,Toys & Games/Electronics for Kids/Educational Computers & Accessories/Cartridges & Books,,See Available Refinements
2528050011,Toys & Games/Electronics for Kids/Educational Computers & Accessories/Cartridges & Books/Books,item_type_keyword:electronic-learning-aid-notepad-system-books,See Available Refinements
2528049011,Toys & Games/Electronics for Kids/Educational Computers & Accessories/Cartridges & Books/Cartridges,item_type_keyword:electronic-learning-aid-notepad-system-cartridges,See Available Refinements
166175011,Toys & Games/Electronics for Kids/Educational Computers & Accessories/System Accessories,item_type_keyword:electronic-learning-aid-notepad-system-accessories,See Available Refinements
166176011,Toys & Games/Electronics for Kids/Educational Computers & Accessories/Systems,item_type_keyword:electronic-learning-aid-notepad-systems,See Available Refinements
166177011,Toys & Games/Electronics for Kids/Educational Computers & Accessories/Toys,item_type_keyword:electronic-learning-toys,See Available Refinements
166178011,Toys & Games/Electronics for Kids/Electronic Pets,item_type_keyword:electronic-pets,See Available Refinements
166179011,Toys & Games/Electronics for Kids/Handheld Games,item_type_keyword:electronic-handheld-games,See Available Refinements
166190011,Toys & Games/Electronics for Kids/Karaoke,,See Available Refinements
166191011,Toys & Games/Electronics for Kids/Karaoke/Accessories,item_type_keyword:childrens-karaoke-machine-accessories,See Available Refinements
166192011,Toys & Games/Electronics for Kids/Karaoke/Karaoke Machines,item_type_keyword:childrens-karaoke-machines,See Available Refinements
166193011,Toys & Games/Electronics for Kids/Karaoke/Music,item_type_keyword:childrens-karaoke-music,See Available Refinements
166167011,Toys & Games/Electronics for Kids/Organizers & PDAs,,See Available Refinements
2528051011,Toys & Games/Electronics for Kids/Organizers & PDAs/Organizers,item_type_keyword:childrens-electronic-organizers,See Available Refinements
2528052011,Toys & Games/Electronics for Kids/Organizers & PDAs/PDAs,item_type_keyword:childrens-handhelds-and-pdas,See Available Refinements
166200011,Toys & Games/Electronics for Kids/Personal Video Players & Accessories,item_type_keyword:childrens-personal-video-disc-players,See Available Refinements
