Node ID,Node Path,Query,Refinement Link
3478914011,Shoes/Related Accessories/Cigarette Cases/Women,department_name:womens AND item_type_keyword:cigarette-cases
11062771,Shoes/Related Accessories/Cosmetic Bags,item_type_keyword:cosmetic-bags
3478918011,Shoes/Related Accessories/Eyewear & Eyewear Accessories,
3478923011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Eyeglass Cases,
3478924011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Eyeglass Cases/Men,department_name:mens AND item_type_keyword:eyeglass-cases
3478925011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Eyeglass Cases/Women,department_name:womens AND item_type_keyword:eyeglass-cases
3508016011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Eyeglass Chains,
3478926011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Eyeglass Chains/Men,department_name:mens AND item_type_keyword:eyeglass-chains
3478927011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Eyeglass Chains/Women,department_name:womens AND item_type_keyword:eyeglass-chains
3478920011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Prescription Eyewear Frames,,
3478922011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Prescription Eyewear Frames/Men,department_name:mens AND item_type_keyword:prescription-eyewear-frames,
3478921011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Prescription Eyewear Frames/Women,department_name:womens AND item_type_keyword:prescription-eyewear-frames,
3779821,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Reading Glasses,item_type_keyword:reading-glasses,
3508161011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Replacement Sunglass Lenses,,
3508163011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Replacement Sunglass Lenses/Men,department_name:mens AND item_type_keyword:replacement-sunglass-lenses,
3508162011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Replacement Sunglass Lenses/Women,department_name:womens AND item_type_keyword:replacement-sunglass-lenses,
3478919011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Sunglasses,,
2475018011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Sunglasses/Boys,department_name:boys AND item_type_keyword:sunglasses,
2474959011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Sunglasses/Girls,department_name:girls AND item_type_keyword:sunglasses,
2474995011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Sunglasses/Men,department_name:mens AND item_type_keyword:sunglasses,See Available Refinements
2474971011,Shoes/Related Accessories/Eyewear & Eyewear Accessories/Sunglasses/Women,department_name:womens AND item_type_keyword:sunglasses,See Available Refinements
3420364011,Shoes/Related Accessories/Handbag Hangers,department_name:womens AND item_type_keyword:purse-hangers,
3478928011,Shoes/Related Accessories/Key Cases,,
3587997011,Shoes/Related Accessories/Key Cases/Men,department_name:mens AND item_type_keyword:pocket-key-cases,
3478930011,Shoes/Related Accessories/Key Cases/Women,department_name:womens AND item_type_keyword:pocket-key-cases,
3420367011,Shoes/Related Accessories/Keyrings & Keychains,
2475889011,Shoes/Related Accessories/Keyrings & Keychains/Men,department_name:mens AND item_type_keyword:key-chains
2475896011,Shoes/Related Accessories/Keyrings & Keychains/Women,department_name:womens AND item_type_keyword:key-chains
3478917011,Shoes/Related Accessories/Portable Ashtrays,item_type_keyword:portable-ashtrays
690594011,Shoes/Related Accessories/Socks,
690599011,Shoes/Related Accessories/Socks/Boys,
1046202,Shoes/Related Accessories/Socks/Boys/Infant & Toddler Boys' Socks,department_name:baby-boys AND item_type_keyword:infant-and-toddler-socks
1046030,Shoes/Related Accessories/Socks/Boys/Little & Big Boys' Socks,department_name:boys AND item_type_keyword:socks
2422509011,Shoes/Related Accessories/Socks/Boys/Little & Big Boys' Socks/Athletic Socks,department_name:boys AND item_type_keyword:athletic-socks
2422563011,Shoes/Related Accessories/Socks/Boys/Little & Big Boys' Socks/Dress Socks,department_name:boys AND item_type_keyword:dress-socks
5427610011,Shoes/Related Accessories/Socks/Boys/Little & Big Boys' Socks/Slipper Socks,department_name:boys AND item_type_keyword:slipper-socks
690597011,Shoes/Related Accessories/Socks/Girls,
1258892011,Shoes/Related Accessories/Socks/Girls/Infant & Toddler Girls' Socks,department_name:baby-girls AND item_type_keyword:infant-and-toddler-socks
1045426,Shoes/Related Accessories/Socks/Girls/Little & Big Girls' Socks & Tights,
2412721011,Shoes/Related Accessories/Socks/Girls/Little & Big Girls' Socks & Tights/Athletic Socks,department_name:girls AND item_type_keyword:athletic-socks
2412730011,Shoes/Related Accessories/Socks/Girls/Little & Big Girls' Socks & Tights/Casual & Dress Socks,department_name:girls AND item_type_keyword:socks
5427611011,Shoes/Related Accessories/Socks/Girls/Little & Big Girls' Socks & Tights/Slipper Socks,department_name:girls AND item_type_keyword:slipper-socks,
1045462,Shoes/Related Accessories/Socks/Girls/Little & Big Girls' Socks & Tights/Tights,department_name:girls AND item_type_keyword:tights,
2528215011,Shoes/Related Accessories/Socks/Men,,
1045724,Shoes/Related Accessories/Socks/Men/Athletic Socks,department_name:mens AND item_type_keyword:athletic-socks,
2476509011,Shoes/Related Accessories/Socks/Men/Casual Socks,department_name:mens AND item_type_keyword:casual-socks,
1045726,Shoes/Related Accessories/Socks/Men/Dress & Trouser Socks,department_name:mens AND item_type_keyword:dress-socks,
2528214011,Shoes/Related Accessories/Socks/Women,,
1044920,Shoes/Related Accessories/Socks/Women/Athletic Socks,department_name:womens AND item_type_keyword:athletic-socks,
2376196011,Shoes/Related Accessories/Socks/Women/Casual Socks,department_name:womens AND item_type_keyword:casual-socks,
2376197011,Shoes/Related Accessories/Socks/Women/Dress & Trouser Socks,department_name:womens AND item_type_keyword:dress-socks,
15744111,Shoes/Related Accessories/Umbrellas,item_type_keyword:umbrellas,See Available Refinements
3420368011,Shoes/Related Accessories/Wallets & Money Organizers,,
3420369011,Shoes/Related Accessories/Wallets & Money Organizers/Men,,
2475887011,Shoes/Related Accessories/Wallets & Money Organizers/Men/Card & ID Cases,,
3420362011,Shoes/Related Accessories/Wallets & Money Organizers/Men/Card & ID Cases/Business Card Cases,department_name:mens AND item_type_keyword:card-case-wallets,
2503686011,Shoes/Related Accessories/Wallets & Money Organizers/Men/Card & ID Cases/Card Cases,department_name:mens AND item_type_keyword:credit-card-holders,
3420363011,Shoes/Related Accessories/Wallets & Money Organizers/Men/Card & ID Cases/Commuter Pass Cases,department_name:mens AND item_type_keyword:commuter-pass-cases
2503687011,Shoes/Related Accessories/Wallets & Money Organizers/Men/Card & ID Cases/ID Cases,department_name:mens AND item_type_keyword:identification-cases
2475888011,Shoes/Related Accessories/Wallets & Money Organizers/Men/Coin Purses & Pouches,department_name:mens AND item_type_keyword:coin-purses
2475894011,Shoes/Related Accessories/Wallets & Money Organizers/Men/Money Clips,department_name:mens AND item_type_keyword:money-clips
2475895011,Shoes/Related Accessories/Wallets & Money Organizers/Men/Wallets,department_name:mens AND item_type_keyword:wallets
3420370011,Shoes/Related Accessories/Wallets & Money Organizers/Women,
2475879011,Shoes/Related Accessories/Wallets & Money Organizers/Women/Card & ID Cases,
3420359011,Shoes/Related Accessories/Wallets & Money Organizers/Women/Card & ID Cases/Business Card Cases,department_name:womens AND item_type_keyword:card-case-wallets
2503682011,Shoes/Related Accessories/Wallets & Money Organizers/Women/Card & ID Cases/Card Cases,department_name:womens AND item_type_keyword:credit-card-holders
3420360011,Shoes/Related Accessories/Wallets & Money Organizers/Women/Card & ID Cases/Commuter Pass Cases,department_name:womens AND item_type_keyword:commuter-pass-cases
2503683011,Shoes/Related Accessories/Wallets & Money Organizers/Women/Card & ID Cases/ID Cases,department_name:womens AND item_type_keyword:identification-cases
3420361011,Shoes/Related Accessories/Wallets & Money Organizers/Women/Checkbook Covers,department_name:womens AND item_type_keyword:checkbook-cases
2475880011,Shoes/Related Accessories/Wallets & Money Organizers/Women/Coin Purses & Pouches,department_name:womens AND item_type_keyword:coin-purses
2475897011,Shoes/Related Accessories/Wallets & Money Organizers/Women/Money Clips,department_name:womens AND item_type_keyword:money-clips
2475898011,Shoes/Related Accessories/Wallets & Money Organizers/Women/Wallets,department_name:womens AND item_type_keyword:wallets
637400,Shoes/Shoe Care & Accessories,item_type_keyword:shoe-care-products
3743391,Shoes/Shoe Care & Accessories/Electric Shoe Polishers,item_type_keyword:electric-shoe-polishers
3421064011,Shoes/Shoe Care & Accessories/Ice & Snow Grips,item_type_keyword:ice-and-snow-traction-cleats
3421046011,Shoes/Shoe Care & Accessories/Polishes & Dyes,
3421048011,Shoes/Shoe Care & Accessories/Polishes & Dyes/Dyes,item_type_keyword:shoe-dyes
3421047011,Shoes/Shoe Care & Accessories/Polishes & Dyes/Polishes,item_type_keyword:shoe-polishes
3421053011,Shoes/Shoe Care & Accessories/Shoe & Boot Toe Guards,item_type_keyword:shoe-and-boot-toe-guards
3421050011,Shoes/Shoe Care & Accessories/Shoe & Boot Trees,
3421052011,Shoes/Shoe Care & Accessories/Shoe & Boot Trees/Boot Trees,item_type_keyword:boot-trees
3421051011,Shoes/Shoe Care & Accessories/Shoe & Boot Trees/Shoe Trees,item_type_keyword:shoe-trees
3421063011,Shoes/Shoe Care & Accessories/Shoe Bags,item_type_keyword:shoe-bags
3743401,Shoes/Shoe Care & Accessories/Shoe Brushes,item_type_keyword:shoe-brushes
3743371,Shoes/Shoe Care & Accessories/Shoe Care Kits & Sets,
3621779011,Shoes/Shoe Care & Accessories/Shoe Care Kits & Sets/Shoe Care Kits,item_type_keyword:shoe-care-kits
3621780011,Shoes/Shoe Care & Accessories/Shoe Care Kits & Sets/Shoe Care Sets,item_type_keyword:shoe-care-product-sets
3421058011,Shoes/Shoe Care & Accessories/Shoe Covers & Overshoes,
3421060011,Shoes/Shoe Care & Accessories/Shoe Covers & Overshoes/Overshoes,item_type_keyword:overshoes
3421059011,Shoes/Shoe Care & Accessories/Shoe Covers & Overshoes/Shoe Covers,item_type_keyword:protective-shoe-covers,
3421062011,Shoes/Shoe Care & Accessories/Shoe Decoration Charms,item_type_keyword:shoe-decoration-charms,
3743411,Shoes/Shoe Care & Accessories/Shoe Dryers,item_type_keyword:shoe-dryers,
3421061011,Shoes/Shoe Care & Accessories/Shoe Fresheners,item_type_keyword:shoe-fresheners,
3421055011,Shoes/Shoe Care & Accessories/Shoe Horns & Boot Jacks,,
3421056011,Shoes/Shoe Care & Accessories/Shoe Horns & Boot Jacks/Boot Jacks,item_type_keyword:boot-jacks,
3421057011,Shoes/Shoe Care & Accessories/Shoe Horns & Boot Jacks/Shoe Horns,item_type_keyword:shoehorns,
3780081,Shoes/Shoe Care & Accessories/Shoe Inserts & Insoles,item_type_keyword:shoe-inserts,
3780091,Shoes/Shoe Care & Accessories/Shoe Inserts & Insoles/Arch Supports,item_type_keyword:foot-arch-supports,
3780101,Shoes/Shoe Care & Accessories/Shoe Inserts & Insoles/Ball-of-Foot Cushions,item_type_keyword:ball-of-foot-cushions,
3780111,Shoes/Shoe Care & Accessories/Shoe Inserts & Insoles/Heel Cushions & Cups,item_type_keyword:heel-cushions-and-cups,
3780121,Shoes/Shoe Care & Accessories/Shoe Inserts & Insoles/Insoles,item_type_keyword:shoe-insoles,
3421065011,Shoes/Shoe Care & Accessories/Shoe Measuring Devices,item_type_keyword:shoe-measuring-devices,
3421054011,Shoes/Shoe Care & Accessories/Shoelaces,item_type_keyword:shoelaces,
679337011,Shoes/Women,department_name:womens AND item_type_keyword:footwear,See Available Refinements
6127771011,Shoes/Women/Athletic,,See Available Refinements
679339011,Shoes/Women/Athletic/Ballet & Dance,department_name:womens AND item_type_keyword:dance-shoes,See Available Refinements
679341011,Shoes/Women/Athletic/Basketball,department_name:womens AND item_type_keyword:basketball-shoes,See Available Refinements
679344011,Shoes/Women/Athletic/Boating,department_name:womens AND item_type_keyword:athletic-boating-shoes,See Available Refinements
679348011,Shoes/Women/Athletic/Bowling,department_name:womens AND item_type_keyword:bowling-shoes,See Available Refinements
3412265011,Shoes/Women/Athletic/Boxing,department_name:womens AND item_type_keyword:boxing-shoes,See Available Refinements
3412263011,Shoes/Women/Athletic/Cheerleading,department_name:womens AND item_type_keyword:cheerleading-shoes,See Available Refinements
3412264011,Shoes/Women/Athletic/Cricket,department_name:womens AND item_type_keyword:cricket-shoes,See Available Refinements
679352011,Shoes/Women/Athletic/Cycling,department_name:womens AND item_type_keyword:cycling-footwear,See Available Refinements
3412260011,Shoes/Women/Athletic/Equestrian Sport Boots,department_name:womens AND item_type_keyword:equestrian-boots,See Available Refinements
3412242011,Shoes/Women/Athletic/Field Hockey & Lacrosse,,See Available Refinements
3412243011,Shoes/Women/Athletic/Field Hockey & Lacrosse/Field Hockey,department_name:womens AND item_type_keyword:field-hockey-shoes,See Available Refinements
2527737011,Shoes/Women/Athletic/Field Hockey & Lacrosse/Lacrosse,department_name:womens AND item_type_keyword:lacrosse-shoes,See Available Refinements
679351011,Shoes/Women/Athletic/Fitness & Cross-Training,department_name:womens AND item_type_keyword:cross-trainer-shoes,See Available Refinements
2527739011,Shoes/Women/Athletic/Football,department_name:womens AND item_type_keyword:football-shoes,See Available Refinements
3412235011,Shoes/Women/Athletic/Futsal,department_name:womens AND item_type_keyword:futsal-shoes,See Available Refinements
679353011,Shoes/Women/Athletic/Golf,department_name:womens AND item_type_keyword:golf-shoes,See Available Refinements
3412262011,Shoes/Women/Athletic/Gymnastics,department_name:womens AND item_type_keyword:gymnastics-shoes,See Available Refinements
3412236011,Shoes/Women/Athletic/Handball,department_name:womens AND item_type_keyword:american-handball-shoes,See Available Refinements
3412261011,Shoes/Women/Athletic/Indoor Multisport Court Shoes,department_name:womens AND item_type_keyword:indoor-court-shoes,See Available Refinements
3412245011,Shoes/Women/Athletic/Racquet Sports,,See Available Refinements
3412246011,Shoes/Women/Athletic/Racquet Sports/Badminton,department_name:womens AND item_type_keyword:badminton-shoes,See Available Refinements
3412247011,Shoes/Women/Athletic/Racquet Sports/Racquetball,department_name:womens AND item_type_keyword:racquetball-shoes,See Available Refinements
3412248011,Shoes/Women/Athletic/Racquet Sports/Squash,department_name:womens AND item_type_keyword:squash-shoes,See Available Refinements
679374011,Shoes/Women/Athletic/Racquet Sports/Tennis,department_name:womens AND item_type_keyword:tennis-shoes,See Available Refinements
2527738011,Shoes/Women/Athletic/Rugby,department_name:womens AND item_type_keyword:rugby-shoes,See Available Refinements
679360011,Shoes/Women/Athletic/Running,department_name:womens AND item_type_keyword:running-shoes,See Available Refinements
679369011,Shoes/Women/Athletic/Skateboarding,department_name:womens AND item_type_keyword:skateboarding-shoes,See Available Refinements
679370011,Shoes/Women/Athletic/Soccer,department_name:womens AND item_type_keyword:soccer-shoes,See Available Refinements
679340011,Shoes/Women/Athletic/Softball & Baseball,,See Available Refinements
3412233011,Shoes/Women/Athletic/Softball & Baseball/Baseball,department_name:womens AND item_type_keyword:baseball-shoes,See Available Refinements
3412234011,Shoes/Women/Athletic/Softball & Baseball/Softball,department_name:womens AND item_type_keyword:softball-shoes,See Available Refinements
679365011,Shoes/Women/Athletic/Sport Sandals,department_name:womens AND item_type_keyword:athletic-sandals,See Available Refinements
3412266011,Shoes/Women/Athletic/Table Tennis,department_name:womens AND item_type_keyword:table-tennis-shoes,See Available Refinements
3412255011,Shoes/Women/Athletic/Track & Field & Cross Country,,See Available Refinements
2527742011,Shoes/Women/Athletic/Track & Field & Cross Country/Cross-Country,department_name:womens AND item_type_keyword:cross-country-running-shoes,See Available Refinements
679375011,Shoes/Women/Athletic/Track & Field & Cross Country/Track & Field,department_name:womens AND item_type_keyword:track-shoes,See Available Refinements
1264582011,Shoes/Women/Athletic/Trail Running,department_name:womens AND item_type_keyword:trail-runners,See Available Refinements
679376011,Shoes/Women/Athletic/Volleyball,department_name:womens AND item_type_keyword:volleyball-shoes,See Available Refinements
679377011,Shoes/Women/Athletic/Walking,department_name:womens AND item_type_keyword:walking-shoes,See Available Refinements
679378011,Shoes/Women/Athletic/Water Shoes,department_name:womens AND item_type_keyword:athletic-water-shoes,See Available Refinements
2527745011,Shoes/Women/Athletic/Wrestling,department_name:womens AND item_type_keyword:wrestling-shoes,See Available Refinements
679380011,Shoes/Women/Boots,department_name:womens AND item_type_keyword:boots,See Available Refinements
679394011,Shoes/Women/Fashion Sneakers,department_name:womens AND item_type_keyword:fashion-sneakers,See Available Refinements
679399011,Shoes/Women/Flats,department_name:womens AND item_type_keyword:flats-shoes,See Available Refinements
679404011,Shoes/Women/Loafers & Slip-Ons,department_name:womens AND item_type_keyword:loafers-shoes,See Available Refinements
679410011,Shoes/Women/Mules & Clogs,department_name:womens AND item_type_keyword:clogs-and-mules-shoes,See Available Refinements
6127767011,Shoes/Women/Outdoor,,See Available Refinements
679350011,Shoes/Women/Outdoor/Climbing,department_name:womens AND item_type_keyword:rock-climbing-shoes,See Available Refinements
3412237011,Shoes/Women/Outdoor/Hiking & Trekking,,See Available Refinements
3412238011,Shoes/Women/Outdoor/Hiking & Trekking/Backpacking Boots,department_name:womens AND item_type_keyword:backpacking-boots,See Available Refinements
679355011,Shoes/Women/Outdoor/Hiking & Trekking/Hiking Boots,department_name:womens AND item_type_keyword:hiking-boots,See Available Refinements
679357011,Shoes/Women/Outdoor/Hiking & Trekking/Hiking Shoes,department_name:womens AND item_type_keyword:hiking-shoes,See Available Refinements
679356011,Shoes/Women/Outdoor/Hiking & Trekking/Mountaineering Boots,department_name:womens AND item_type_keyword:mountaineering-boots,See Available Refinements
679358011,Shoes/Women/Outdoor/Hunting,department_name:womens AND item_type_keyword:hunting-shoes,See Available Refinements
3412250011,Shoes/Women/Outdoor/Rain Footwear,,See Available Refinements
679346011,Shoes/Women/Outdoor/Rain Footwear/Rain Boots,department_name:womens AND item_type_keyword:rain-boots,See Available Refinements
3412252011,Shoes/Women/Outdoor/Rain Footwear/Rain Shoes,department_name:womens AND item_type_keyword:rain-shoes,See Available Refinements
5658903011,Shoes/Women/Outdoor/Snow Boots,department_name:womens AND item_type_keyword:snow-boots,See Available Refinements
3412268011,Shoes/Women/Outdoor/Snow Sneakers,department_name:womens AND item_type_keyword:snow-sneakers,See Available Refinements
679365011,Shoes/Women/Outdoor/Sport Sandals,department_name:womens AND item_type_keyword:athletic-sandals,See Available Refinements
1264582011,Shoes/Women/Outdoor/Trail Running,department_name:womens AND item_type_keyword:trail-runners,See Available Refinements
679378011,Shoes/Women/Outdoor/Water Shoes,department_name:womens AND item_type_keyword:athletic-water-shoes,See Available Refinements
679415011,Shoes/Women/Oxfords,department_name:womens AND item_type_keyword:oxfords-shoes,See Available Refinements
679416011,Shoes/Women/Pumps,department_name:womens AND item_type_keyword:pumps-shoes,See Available Refinements
679425011,Shoes/Women/Sandals,department_name:womens AND item_type_keyword:sandals,See Available Refinements
679433011,Shoes/Women/Slippers,department_name:womens AND item_type_keyword:slippers,See Available Refinements
679442011,Shoes/Women/Work & Safety,,See Available Refinements
679443011,Shoes/Women/Work & Safety/Boots,department_name:womens AND item_type_keyword:work-boots,See Available Refinements
679444011,Shoes/Women/Work & Safety/Shoes,department_name:womens AND item_type_keyword:work-shoes,See Available Refinements
